D (m),L (m),P (kPa),G (kg m-2s-1),Tin (C),Xe (-),CHF (kW m-2)
0.010159163260149272,2.9875562128945936,19991.03516696464,520.7540661,260.23899250657524,0.33661882714782687,377.05549840747983
0.009616417,5.484649419731316,7077.351644,2741.1537449255975,231.17428977826359,0.41297613594026217,956.9291368687022
0.00758602,0.7668424718157613,14253.341475932519,4036.7002524914546,292.86863574748486,0.024898403112958472,3091.1935801433015
0.00574085,2.0040516922812754,15019.371028749325,3384.8033713472655,177.99033002243593,0.074341205,2377.497981
0.005705309,0.9912491875062017,11547.717907205468,1582.2969499573671,299.57864645238124,0.3272748111803872,1229.6116168357148
0.009595212,0.9660152715361369,2464.0875084704826,1672.588997084568,122.82110270698858,0.26984865531356367,4274.864878997028
0.010762529956506211,2.972900667396964,14994.059699134052,1941.154872716347,336.3665598400311,0.3084823863691836,595.0717351766747
0.00940479,3.1503342595353527,1657.6265104722552,277.2529322174024,143.4550051642704,1.0144351059040806,501.63394094386115
0.007798588,1.5554360970974077,14846.087173248972,1647.855432455687,165.86093677766183,0.079554418,1888.1798338729868
0.014461707019163697,5.425094103,4214.783163471355,666.5569171635301,188.49909454955787,0.798570774,771.7687226
0.005155294,2.7199668521843456,17641.019364479547,3111.7130162143117,141.57428494269834,0.20185744380085757,1748.5543026102212
0.00799761,0.7871609662874111,13832.885837986625,1586.4755198537048,324.6007082040014,0.1608278704867058,1240.4093857492562
0.007786447,5.909683732154784,18494.31714355912,4062.9799301848147,341.7509052211346,0.4995758273127532,641.8638889474823
0.004044203,0.9789384071836794,4951.840848145936,3414.357989927852,49.64999006230497,0.23708764795330523,4509.0388386319855
0.012901978907720633,0.9532438905587958,2197.551724409829,737.5733383168283,121.03268325321825,0.502604816,3452.2149959869184
0.005920911,4.226342308145264,11821.591052367074,5030.5707465146415,198.23627256366734,0.15361720875718768,1494.8100572698393
0.006080968,0.8483788380659012,9743.445876,5049.268287031123,231.20897882705165,0.008684457,4083.3559341511586
0.005910385,2.047461916822583,11439.168105948416,5240.639577690929,287.0959570944346,0.20962677683968567,1515.4448369970537
0.00758762,0.2457527670279792,13761.016501870074,1959.9425034492629,171.03525981206073,-0.346711684,6217.336566513529
0.008225225,2.917251818918958,7304.556264410673,2931.0696075317064,184.47028804129107,0.33805382045195975,1897.2559188987532
0.00805459,1.6315664237267025,13991.099893558498,5000.545525354434,314.59375039157766,0.1361194732583915,2048.0701751388697
0.007106859,3.8595013384803263,17807.25338447697,6742.288944635438,272.32124164270874,0.11363351396890686,2060.255731931742
0.008080425,2.935708372377627,10359.097438629902,1014.2149876273536,175.1676342,0.5679710108002713,878.5373926533282
0.003930672,0.8267715360288075,14347.83289291139,4121.778543212583,314.01096780323684,0.1680445359871729,1943.6460688530185
0.005965757,0.9773879150692754,6910.533426489764,730.7662954659718,87.48716853304431,0.8546584371208463,2460.2537665109576
0.010248154974710807,1.0003900567563373,3295.707818469884,479.1651225,75.52848239,0.7722276754881763,2449.353177095084
0.003861814,0.5072370862286478,13628.02271755988,4539.190545872358,201.81508664741668,-0.088805547,5247.225878657591
0.007636437,0.9866045514379894,2035.9985482019629,2009.8263562108405,158.56405725111685,0.37795348084360136,3621.3830865828772
0.014796961009092283,2.4673264658060665,5000.717337674473,2172.8495048964332,216.89332768971414,0.2562395310193439,2358.210671
0.00809817,0.9586699189612873,6666.995606785467,4000.877168584064,262.1087070252691,0.14520955457425294,3034.3828896374253
0.008228555,1.0340669692054179,10090.762718996048,2007.4776812146335,297.0338063,0.28944364868198785,1680.1222189298612
0.007963021,1.5471393768972495,7859.256797583664,1723.9368882843307,250.2024408211067,0.44293510767867617,1522.5896381828968
0.00985842,1.032668517909021,991.9091165671352,305.7829795052302,56.74558613700043,0.711210389,1489.6295485968442
0.00805195,2.002734310394229,17354.00021542131,5327.977523334877,328.29689074260585,0.16436800142004757,2070.5172830233073
0.009801464,1.0255730000438867,13667.141289858266,432.50613153210094,103.5351095774965,0.366272238,1585.7653723117976
0.012671551525437077,1.9025006664837805,5069.649036,1984.6258445624542,154.22121189897365,0.24054337034248716,2975.6410923742774
0.007445653,0.5773454163772593,7011.161246903054,2828.3074463262155,260.90314352044174,0.15268810690090412,3851.6087293915143
0.00839056,5.191505738,15661.981414901711,1800.1073877170681,271.1334413526868,0.3245223064348331,531.3367105066621
0.013238030919668516,4.375841809,6905.617060462835,680.6592633,244.97319381215513,0.8047731979257428,735.8102828334653
0.010003069918305876,1.941109480937123,15907.51210533572,530.1471337870165,193.07956072839113,0.39883343689478085,758.1339341362109
0.010836779619861405,3.059591760706894,6159.773366368039,1927.6568011404595,235.3654493842314,0.3888136321639162,1634.5230662185472
0.008151373,1.0104466155441152,17320.280604254996,497.87192257713014,192.54943691990832,0.2121809163750015,1066.5075854270558
0.010117211750435305,2.9376381364265414,10269.879962629975,6013.935935347112,220.23271680787565,0.052982221,2687.458692496963
0.010520181886096772,4.089675232614791,7993.742198,2015.435432663575,199.6201628926335,0.3821054204495042,1325.059105893814
0.010977259551499094,0.9939342204269832,15587.537457640949,2832.385383844466,244.64154934981735,-0.090147665,3999.743638
0.008005041,1.6021199849479928,12631.322965603003,1610.511359966572,167.68275154683232,0.1363957435371703,1976.6738483019544
0.009735025,1.0627716182705638,6752.853029178527,1796.102573,228.51271615911267,0.2067974759254154,2945.1299117329336
0.010188503652779284,0.9996325968145926,2652.622537499889,490.1120529,68.42121078203982,0.772969448,2507.886873679883
0.005636859,1.9807168495008205,15884.366835527537,3382.8067144140455,292.90236979022336,0.22865950991025993,1309.5536962732401
0.007878334,1.5773901613303207,299.0675649418565,57.39344818530482,28.034106059719946,0.7397056850619947,154.00747074453992
0.008125084,15.663910297627297,14073.01270090995,1519.6732159423752,199.6860168498313,0.368571165,227.87337014981205
0.015068371660652417,2.4474680937077857,4868.113893893604,2447.5487529796364,112.17112763091188,0.048840123,2947.0935360425638
0.005899671,1.9759267716868498,17768.656969118616,3442.299913532705,77.11530946,-0.029304291,3339.453713545063
0.006160685,0.8243921035047426,8075.908279543067,3415.222279710912,223.6208544899166,0.1262188631494993,3103.9793031514287
0.006575333,0.8918364610155618,6721.303536944906,1331.6167071833372,214.7833496252999,0.5777414540682018,2584.8605459077294
0.010025027899670977,1.0102526792733149,7354.913326603807,620.1931672327856,147.5316836252621,0.6246965334298307,2439.477210649049
0.005618299,4.2197750519025226,14205.457553688882,4911.877007036431,73.62130888,0.085330526,2363.8493446118237
0.010360973548698447,0.5713003021417014,1858.9614924464552,231.03633883904703,41.41829352074329,0.7181705701028933,2060.800762
0.007550177,5.974371692696167,13779.549770702131,4069.856125407224,269.8096190703423,0.28794569969896944,906.2777461340347
0.010383303046569552,5.015508142,15337.68738724283,866.5306150719795,245.80003505010106,0.49801725836604105,423.85680952909433
0.010618224377464595,2.6316505631832405,2900.1758027443243,327.26878687210456,54.53582839908417,0.91925505,734.1155359140432
0.010134374729933535,3.2190685319691212,1588.5178164380532,272.9541352274676,132.25200089356804,0.9760471102471966,498.5048186248528
0.010440256,0.601333706,1234.5064149141224,566.5308011,59.49593763157296,0.5191334558972127,3893.3480373890216
0.005804301,0.9379767369988037,9773.798708383241,4853.333737,202.79392708122234,0.029318940474104258,4160.291239041978
0.007876672,1.5201110431190306,7835.239072592168,1646.8754856536746,169.00977855310603,0.36442858097212716,2185.6689348878444
0.012788400976920898,2.2427754507030673,2727.573785871684,727.7089854212926,47.99108915520781,0.6343061106385075,2004.117928931422
0.007900596,0.7829942911165367,14660.429631671435,993.3709120140032,316.9440445616154,0.21886319949850372,1082.4934621288526
0.003862111,1.487622673628176,6609.690791911321,1592.8480202352785,94.26311394751303,0.6505963994711238,1972.1549616820441
0.010172967,2.018675009272612,19280.267388077045,472.349372,100.7419108192065,0.2515754507765347,804.2765857814705
0.008079014,2.931928432924413,16896.91666076803,989.4282387939787,142.6657724060117,0.2279832920443224,866.3231186459601
0.007998087,1.0443983241667008,6875.922398,954.6782445,268.01130103012645,0.6727027534675772,2179.985884582964
0.010688615776318036,5.842388714390744,11272.148254915783,512.8648778865487,231.52372167790446,0.6735042098681543,314.2187248241216
0.010589192,1.9707724769741182,13476.170660783282,531.8478311926447,97.88227511745981,0.33542459479863806,1116.989984888922
0.008017898,5.956989351564046,6673.223398351839,972.8698914821205,76.66895041,0.7775110769716083,669.7646064
0.007983721,1.0225416137011536,16766.049903646235,4065.203223085592,276.3647993607012,-0.055941488,3439.399833
0.005467033,2.853521180590515,5888.482184591068,4982.5220414553305,95.57479804249228,0.24357870792943379,2629.0772196310536
0.009381365,5.360893506421643,6827.818400357974,2756.614229675981,240.93607699493919,0.423062307,992.1748181366329
0.010220009736708778,3.895268900775426,17051.82022045879,797.4768884,162.40226961533446,0.31849262875868634,692.0500379
0.008138497,1.560436562317375,14863.675330156748,1571.9905914820392,301.8520876,0.20802390373409166,1005.0174914561502
0.010086402579243354,3.030384239586768,17431.911146438153,1360.7984741366765,257.88943590059466,0.19730754503291306,842.2270071358095
0.008069546,1.9120716431268538,2047.1368135003868,1976.4777108937897,209.62124838614295,0.4425154669865904,1776.316051383305
0.009212695,1.7367322859593728,8186.747322991266,2698.7903968256396,213.55609996114802,0.1423829027910224,2300.5484070520088
0.006221035,0.7375960931765131,12840.122568476527,4146.729498924717,229.10571200310224,-0.015514689,3666.862258776142
0.005707989,3.0569503679495655,14654.617180272291,1501.14579,322.2720985005484,0.4151982718388067,398.5724096
0.011069028804560335,2.922952455668202,13749.456663239502,2741.1490392163864,264.354808,0.10807105535797111,1394.0826201391003
0.009807607,0.9522276018635508,1389.952310769992,1137.6318961339673,111.33611033837924,0.41010657305824355,3361.3622342295384
0.013441755126601526,2.601672839410371,2829.666516635307,344.35506304681786,29.23521468,0.8057467203998503,957.0514148507332
0.008473988,1.0196309696906218,5011.628948560886,2523.3169648092025,244.95998050186748,0.36065317995453766,3072.866381140785
0.010032818438381467,2.0435459974339216,14202.02387732942,1226.1807222471593,111.67732881124833,0.12271143013640368,1946.0006736752102
0.009675372,0.6391553152675009,117.17496003514067,115.75820434829454,88.53463949232234,0.7722889172212376,846.9171113543854
0.009501753,5.1938724065932425,19517.04395326598,986.2063743336759,337.1718283677235,0.45331900102560085,246.95152332204464
0.005792713,1.9226023460155368,5651.5481046079785,3406.336945,187.72112934227954,0.33735216821609126,2229.7048361340767
0.005806872,5.9509097574454195,14420.575457167402,1496.558359852694,300.22551618481936,0.46654498926159194,281.81013832051224
0.008280714,2.975800017850065,17064.094531321287,2154.4015881949913,71.96762756898802,-0.046019222,1797.6979690486733
0.014686761125216321,5.974015125853691,15419.977293361471,1987.8439423925952,321.25402592689926,0.3187179112245798,601.8479953096063
0.007834937,2.977052050432123,18446.364287454533,1847.3851078366567,309.4414459412458,0.31328953184402847,781.1859780921203
0.009897194,1.9777135480402526,3221.9539197690774,586.9759651227365,91.45785257781434,0.7978466298834532,1532.852894525486
0.011160076518135614,6.129900971527782,15158.55533128805,2729.3651590481854,325.30680452989014,0.29092752205143896,609.7698018843874
0.005768111,0.988755376,16024.648857033386,1518.9785211175272,299.04618126248727,0.2379993756432133,1087.5465445933314
0.015379018829945752,6.106758226,13592.590685578361,1037.0481584152794,269.9622545887906,0.4223932531468211,509.1599031842357
0.010630638,1.0314702767751067,14399.17312936348,1455.7741648858216,228.11542615202393,-0.041745392,2053.9500870920383
0.010526438,0.9375421177634884,4225.643531706828,1703.7175771592208,37.94957296886639,0.14164594954498533,5041.654883651061
0.008020934,3.0992971693814866,17710.48353996655,2821.665929438392,318.6259788587228,0.3014840726490871,973.9108612094252
0.00758956,0.9499588929634604,14036.150480327957,2018.2929339928273,218.19896648512577,0.023012719,2617.0070985066022
0.007683534,2.929952574713792,9565.874651279368,3941.8048445031604,224.0306349968418,0.15847005614276843,1788.5675509227997
0.010141779244723911,5.004143309818081,14412.730213257117,5266.620594402728,326.5539205191469,0.28626645323719535,1089.5071789006536
0.013148822931766339,3.6608632318501364,4351.545067081306,1975.5308110800975,235.8239602181256,0.41048217505234813,1467.082599302856
0.007691135,2.916909007850019,15053.762056136393,1981.247280720198,331.73458777605543,0.2759111214671518,675.4361351776463
0.008118396,3.5093523421508532,14448.116623597378,2046.1026299500684,260.66936199771294,0.2569370353764764,853.9044111654146
0.007976946,1.6241307736680555,9593.266131,999.9492956303762,209.3610549909302,0.4670469104147907,1586.8320523935613
0.00597421,3.932503986892688,13980.299025395252,5148.970697344476,305.5046107730568,0.3087374157226648,1034.9206660393186
0.009439383,1.7261369050297075,6997.920519305195,4077.220525381547,206.35823069624269,0.095072158,2759.6406210915748
0.010167937134379313,1.0324234217666386,14350.24730491054,1978.8895854396171,197.1940366127597,-0.055109928,3274.668671
0.010816979279110102,4.032589460463445,15089.034445361382,2659.8452671125306,310.3655470236121,0.2277294427476205,981.6681101
0.010008495512839137,1.0008926841848724,1128.9070685688494,635.9990531671473,75.87817493950064,0.5295527450989618,2455.569201584452
0.007925799,1.6106624210384184,14488.871857846407,3322.6279334225924,292.9898173856232,0.12131604978236941,1535.4733541997616
0.015233776313346936,6.035379859772084,16175.689224727887,1569.7767292130077,241.73123972774323,0.1632435388951238,747.8415157
0.011093617420958575,5.9068880789819325,14300.087406380384,2964.2453349038856,256.33900276029374,0.21607304843439692,866.1892734802307
0.008389571,2.952942597556206,6773.5255530416725,991.5464617341848,124.88139964997328,0.6602870598501169,1119.2366466550434
0.007923195,1.997918906756793,2024.1231483719523,1315.8879795899327,109.43127041992771,0.5971272097334925,1939.468813282154
0.008018084,3.0607337542949944,9469.919725660684,2014.852806431959,261.11742838213746,0.33791958812744144,950.1719058768349
0.008267174,2.550256281228397,11602.186377015858,1981.6489006281352,162.55522232294854,0.18636689337435286,1569.0408013388383
0.009696321,1.1981278080375817,114.07843193840415,120.98719627630695,79.19588434732161,0.9293170145337907,493.9890560971396
0.007636221,1.642887494982646,8272.929192013997,3937.263136874014,228.14520546759934,0.11598623559800092,2490.7431133232403
0.005894192,3.1809184084889712,14631.913188506875,1457.2442664171226,172.0340211402154,0.26114525038006525,789.2148907428909
0.011381436747779763,0.9844716610289148,7892.634926225468,1989.0195531044567,249.55065729510153,0.1732050836169696,2649.127037898955
0.005764103,4.125299305248289,12000.571317540163,1582.0464284383495,222.36834996863408,0.4253651320288469,589.2596744091254
0.006271895,0.8094454276943774,7969.4630343257695,5164.129204401124,263.96581284426367,0.077068393,3016.5859767213324
0.00806934,3.013204231778999,7253.366882966755,1474.2609536131097,188.1077500734741,0.5514155082816401,1345.1589912607317
