D (m),L (m),P (kPa),G (kg m-2s-1),Tin (C),Xe (-),CHF (kW m-2)
0.0027446903397066323,9.441836187036373,15088.669916450282,4210.087028047695,157.0714859699892,0.7588172461315044,1154.5503043463802
0.014966178721188182,10.974623110065908,16796.480816701995,3474.61379299815,90.231831861408,-0.3070631243040031,1868.009399893744
0.010798280177346242,6.789773837701506,3051.942825360251,4131.078375966145,114.74173987519335,-0.4016893500065279,10068.258375811713
0.011629262026949593,2.9453189785913305,17200.22164852973,1349.550773138713,209.47984214170185,-0.3622305882579082,5126.672591660821
0.00474819317004478,6.715691989479806,18735.85735594341,5542.058163419486,339.0737136390835,-0.39353756019756786,3162.930565826366
0.015293152073932701,7.080532881530148,12081.562959979108,966.0727353203474,158.45837008682315,0.2437538286562813,6370.344490613745
0.006656347125951167,10.651613007485967,9731.647091602226,6076.058656386805,261.2546690512928,0.4480897743982621,13024.741757632131
0.006473053031654866,6.621048501550205,3920.952319499665,2065.6459032574953,149.57110087940902,0.32513683408698485,8376.579021668187
0.005115750102358929,1.1307582359103343,2278.407138242398,7340.184567458636,65.16039582140195,-0.039689397872599175,3804.6317785755805
0.008771766639021489,10.687564904552074,1719.4340350499658,6659.780551569987,374.50383567919425,0.08996360103982359,12880.953001758355
0.003059715396462052,6.3964144295451435,4669.725408889773,5552.484218683069,134.0560237244033,0.6008893484397893,3526.254506674521
0.003403269516613885,5.458805671031368,13410.456012588449,580.1631040054514,295.1076148040527,0.7838787506138216,6266.735999449564
0.007233086856355532,6.3524972599921075,17663.250068609566,4360.578830871526,235.43974961943266,0.447261059959104,357.7934791889647
0.0069697339904931654,6.436532201538188,13389.26535351196,3368.5850907559866,96.00854506978641,0.2539837334674974,9147.690467255552
0.0156383917321303,5.438164714085393,20505.025923853977,5760.416438833872,126.59106095190857,-0.30925105190872015,6775.765884718077
0.002951541499095552,1.5760741268359715,17701.41995290568,3725.3413958496158,345.2670863191549,0.6318993783433171,2703.9926188044274
0.013953094466812237,6.316027723704822,5443.479928116715,3322.2542220522455,318.7296760374823,0.4717417872773118,11232.209325335189
0.00950309471086161,12.006765105113454,9180.863344687397,162.66483538771743,334.9872742367287,0.8928060094393082,3413.4125689336142
0.00985690362025727,11.830566936400846,193.88245096274835,5558.0527110074445,290.2118127760433,0.08176185599683616,7429.21026046167
0.01075653284965887,9.272978925057831,10803.186680679946,4781.923391843728,169.56379088842021,0.3553800391522313,7970.853660490061
0.006349746127425035,8.03941156535169,3490.4149555835384,6923.960442058942,199.04275360356573,0.3149641856716154,1312.939852934086
0.013089787425191766,8.931663995175215,14468.78531846233,1622.1831819279362,117.60420999241911,0.4648807401531871,6646.286962148868
0.013009471105522911,12.54141924461829,18267.418368738025,3649.382552391059,245.36268117728267,0.8410186090049094,4053.3115421358066
0.011311152180731896,6.606108924686457,623.7633480992988,3822.5220074305475,365.71463476113354,0.22524460783935157,10592.327708178284
0.009003039425890836,4.931334217764521,18780.02704904968,5923.439501651159,160.25490659463563,0.14016638097541906,13032.752307599183
0.014109981874776946,11.940383445780897,9210.930879556794,6766.9822846855695,152.99778028263427,0.5979328998510614,11780.634504798883
0.0033216357190327286,1.5374284000888867,6538.807585399415,6439.966399983753,256.10096772743736,-0.07567109503414593,9548.581415458824
0.01505263555237215,6.527129634184736,9307.000907856258,5229.55314331874,14.520996221210709,0.07439964043359443,1641.0417886757364
0.005886749173002338,13.677655945357573,2724.686612057775,148.3603486148474,353.1346347604391,0.09547697526285859,375.20510932221674
0.010172686037685758,14.77542538800106,8552.552951299149,5114.128679094373,247.1525432454844,0.1653391775144773,9177.05878995787
0.0065108040479847935,10.852337422187565,17405.473114671335,777.42635938881,38.981638076369265,0.8382307912455345,450.52353243335847
0.006548590898974878,5.182454632725344,7767.587734150613,104.55966908652496,222.12187086457016,0.5073400465802613,2441.5662690976155
0.005628149443106935,4.196078646760496,5685.170341395033,2714.4373423592574,221.06411136274846,1.0004083123497116,7413.878382180513
0.015235473496966828,10.607386684685263,4822.092157230918,1946.5556255077245,83.99341087434837,-0.09627113260330311,2741.181628953908
0.011776258308202715,14.034120462024191,12958.843540189788,5953.122574528192,371.3290698517244,-0.08270897549562278,1434.1815301589952
0.014541094729570905,9.616817013973748,17546.84420708164,4975.044126134987,122.81853533026043,0.37125190156708493,5692.753999891964
0.007300195206104916,6.62846385126827,4399.4579347878125,2471.268329777136,305.080965740416,0.28637782039515364,731.1210580205159
0.012020432880906658,14.156314170433275,17106.98003539393,520.5894305616471,233.75886419212807,0.7982779711225374,6819.22980361211
0.00925534368532814,0.352471587498118,238.60084206524866,1238.0126068860975,185.52385071944832,-0.16390186661649042,11380.055897400778
0.013063917858412814,12.691169932772517,19935.47330934028,1559.3567052987842,244.7471538282387,-0.2772566272555077,7499.164421810271
0.00823429823156666,14.919885612189944,656.4265216574875,2817.173610082344,109.03751907753286,0.5855558351934138,9377.12453515093
0.004061088431302041,13.411842470616097,221.58966718632394,6336.16444604836,108.54652291516294,0.0335618707368337,11007.40611144677
0.00417048709755436,9.598074956655966,17539.865340410273,4800.1711145600875,363.7611418220603,0.6497239101670975,1163.8162420292829
0.01502114914922751,11.705575395798236,4169.005769405931,1823.4429751594266,290.93810273771095,0.8240655241334043,5573.582785569856
0.00878431362853348,4.846819517076137,15571.791674942187,2328.6511968270634,44.48496566412187,0.19036076735586122,428.27938792809874
